decided_at,symbol,horizon,direction,up2_date,verdict,fresh,price,currency,rsi,fair_value,discount,valuation_known,valuation_pass,earnings_growth,earnings_growth_known,earnings_growth_pass,earnings_state,earnings_sessions,margin,leverage,schema,extra
2026-08-19T20:26:31,KLAC,1h,buy,2026-08-19T20:26,signal,1,187.27,USD,30.50361216920497,175.0,-0.06552037165589795,1,0,20.65993354607363,1,1,clear,,0.1,10,1,
2026-08-19T20:26:31,CRWD,1h,buy,2026-08-19T20:26,signal,1,201.63,USD,32.13901741113946,133.0,-0.34037593612061695,1,0,73.039496279336,1,1,clear,,0.1,10,1,
2026-08-19T20:26:31,DELL,1h,buy,2026-08-19T20:26,signal,1,437.55,USD,33.39709123260495,460.0,0.051308421894640584,1,0,100.63934948979589,1,1,clear,,0.1,10,1,
2026-08-19T20:26:31,EMR,1h,buy,2026-08-19T20:26,signal,1,157.6,USD,33.53195087503252,104.0,-0.34010152284263956,1,0,-1.699102117970537,1,0,clear,,0.1,10,1,
2026-08-19T20:26:31,GEV,1h,buy,2026-08-19T20:26,signal,1,987.46,USD,33.86334433449666,1050.0,0.0633342110060154,1,0,735.9407527936638,1,1,clear,,0.1,10,1,
2026-08-19T20:26:31,JNJ,1h,sell,2026-08-19T19:30,sell_strong,1,273.41,USD,69.8382944494077,190.0,-0.30507296733842953,1,1,-7.724064171122985,1,1,clear,,0.1,10,1,
2026-08-19T20:26:31,ICE,1h,sell,2026-08-19T20:26,sell,1,157.24,USD,56.272965741233925,182.0,0.15746629356397857,1,0,35.9202242014742,1,0,clear,,0.1,10,1,
2026-08-19T20:26:31,NSC,1h,sell,2026-08-19T20:26,sell,1,345.84,USD,56.71268744376184,,,0,0,-20.859119530848844,1,1,clear,,0.1,10,1,
2026-08-19T20:26:31,MCO,1h,sell,2026-08-19T20:26,sell,1,497.03,USD,60.957580133883745,520.0,0.046214514214433795,1,0,34.02768924810688,1,0,clear,,0.1,10,1,
2026-08-19T20:26:31,CMCSA,1h,sell,2026-08-19T20:26,sell,1,26.59,USD,61.666079585348015,36.0,0.3538924407672057,1,0,-49.000049543375226,1,1,clear,,0.1,10,1,
2026-08-19T20:26:31,MSI,1h,sell,2026-08-19T20:26,sell,1,480.52,USD,64.83683254841841,,,0,0,2.1851634244689984,1,0,clear,,0.1,10,1,
2026-08-19T20:26:31,NEM,1h,sell,2026-08-19T20:26,sell,1,125.08,USD,66.14785953316094,67.0,-0.4643428205948193,1,1,42.18029048995494,1,0,clear,,0.1,10,1,
2026-08-19T20:26:31,BMY,1h,sell,2026-08-19T20:26,sell,1,67.62,USD,66.8745242578942,,,0,0,83.16587983698503,1,0,clear,,0.1,10,1,
2026-08-19T20:26:31,MDT,1h,sell,2026-08-19T20:26,sell,1,94.13,USD,68.63152697613083,112.0,0.1898438329969192,1,0,3.002073255010367,1,0,clear,,0.1,10,1,
2026-08-19T20:26:31,LLY,1h,sell,2026-08-19T19:30,sell,1,1280.34,USD,69.88872148813715,980.0,-0.2345783151350422,1,1,95.1428306190653,1,0,clear,,0.1,10,1,
2026-08-19T20:26:31,REGN,1h,sell,2026-08-19T20:26,sell,1,840.84,USD,69.92648576171952,730.0,-0.131820560391989,1,1,1.954010824539639,1,0,clear,,0.1,10,1,
2026-08-19T20:26:32,HEIA,4h,buy,2026-08-19T20:26,signal,1,71.98,EUR,31.24455367718896,86.0,0.19477632675743256,1,0,26.557224717360995,1,1,clear,,0.2,5,1,
2026-08-19T20:26:32,AALB,4h,buy,2026-08-19T20:26,signal,1,42.52,EUR,31.676054989215615,43.93,0.033160865475070474,1,0,1.693801562385932,1,1,clear,,0.2,5,1,
2026-08-19T20:26:32,SCHW,4h,sell,2026-08-19T20:26,sell,1,110.88,USD,64.92272611551574,124.0,0.11832611832611838,1,0,48.05481517378779,1,0,clear,,0.2,5,1,
2026-08-19T20:26:32,ABNB,4h,sell,2026-08-19T20:26,sell,1,186.39,USD,69.23755390663348,185.0,-0.007457481624550601,1,0,6.145049218297618,1,0,clear,,0.2,5,1,
2026-08-19T20:26:32,VLO,4h,sell,2026-08-19T20:26,sell,1,346.3,USD,69.59844293968797,,,0,0,899.6350970310168,1,0,clear,,0.2,5,1,
2026-08-19T20:26:32,TGT,4h,sell,2026-08-19T13:50,suspended,1,159.0,USD,67.90414264954913,121.0,-0.2389937106918239,1,1,-16.704953890458228,1,1,before,0,0.2,5,1,
2026-08-19T20:26:32,TGT,4h,sell,2026-08-19T17:30,suspended,1,159.0,USD,67.90414264954913,121.0,-0.2389937106918239,1,1,-16.704953890458228,1,1,before,0,0.2,5,1,
